Date,Electricity_Consumption
2020-01-04 20:00:00,26.882072828872595
2020-01-04 21:00:00,17.117959229468184
2020-01-04 22:00:00,89.41587323819407
2020-01-04 23:00:00,64.43487093737448
2020-01-05 00:00:00,26.184336906137506
2020-01-05 01:00:00,78.83489261747586
2020-01-05 02:00:00,31.161967332634934
2020-01-05 03:00:00,33.83386799918826
2020-01-05 04:00:00,42.58722995455075
2020-01-05 05:00:00,19.85180441053673
2020-01-05 06:00:00,76.47027031296246
2020-01-05 07:00:00,16.255780102317587
2020-01-05 08:00:00,24.784407969286796
2020-01-05 09:00:00,55.05524338149801
2020-01-05 10:00:00,21.27175486901267
2020-01-05 11:00:00,62.53925832331517
2020-01-05 12:00:00,72.3139283275253
2020-01-05 13:00:00,47.92455129093515
2020-01-05 14:00:00,109.97583537800928
2020-01-05 15:00:00,42.161715276814185
2020-01-05 16:00:00,45.891035912435115
2020-01-05 17:00:00,97.91293371210136
2020-01-05 18:00:00,77.72425092558179
2020-01-05 19:00:00,52.542783976418974
2020-01-05 20:00:00,32.67825903187154
2020-01-05 21:00:00,63.007967249587125
2020-01-05 22:00:00,50.1915494556262
2020-01-05 23:00:00,88.92451802314432
2020-01-06 00:00:00,64.37896575321138
2020-01-06 01:00:00,28.052240467923504
2020-01-06 02:00:00,41.030830202795805
2020-01-06 03:00:00,166.38319015606612
2020-01-06 04:00:00,51.96509075700443
2020-01-06 05:00:00,39.57996430199087
2020-01-06 06:00:00,70.65457996032737
2020-01-06 07:00:00,58.60984968736809
2020-01-06 08:00:00,61.281398677170216
2020-01-06 09:00:00,19.033373221150505
2020-01-06 10:00:00,38.789544702218706
2020-01-06 11:00:00,37.495640352435274
2020-01-06 12:00:00,68.10812291962297
2020-01-06 13:00:00,23.7832226818321
2020-01-06 14:00:00,83.13188094812482
2020-01-06 15:00:00,68.50132712853535
2020-01-06 16:00:00,78.63644624361474
2020-01-06 17:00:00,49.11012252277711
2020-01-06 18:00:00,44.186741115929934
2020-01-06 19:00:00,100.51486573821435
2020-01-06 20:00:00,96.9348493764395
2020-01-06 21:00:00,72.22547203299928
2020-01-06 22:00:00,36.65179851752333
2020-01-06 23:00:00,79.25708053622085
2020-01-07 00:00:00,79.39370069115434
2020-01-07 01:00:00,16.540231160409803
2020-01-07 02:00:00,75.85514651652774
2020-01-07 03:00:00,36.1322163590212
2020-01-07 04:00:00,51.63484887259823
2020-01-07 05:00:00,11.796271428745769
2020-01-07 06:00:00,59.73945056540341
2020-01-07 07:00:00,43.810538535173144
2020-01-07 08:00:00,56.57807386732452
2020-01-07 09:00:00,146.11125684733787
2020-01-07 10:00:00,67.11514020362117
2020-01-07 11:00:00,71.13867713900612
2020-01-07 12:00:00,49.63055211914154
2020-01-07 13:00:00,10.704177966274305
2020-01-07 14:00:00,153.1649633077857
2020-01-07 15:00:00,33.77361982974966
2020-01-07 16:00:00,120.89259643030755
2020-01-07 17:00:00,25.961178602125642
2020-01-07 18:00:00,103.4742060163004
2020-01-07 19:00:00,35.33764559631572
2020-01-07 20:00:00,39.11514574556732
2020-01-07 21:00:00,169.51312534581854
2020-01-07 22:00:00,25.663971807702318
2020-01-07 23:00:00,56.589108558119534
2020-01-08 00:00:00,74.72795104659627
2020-01-08 01:00:00,41.3222016567549
2020-01-08 02:00:00,66.35523750211559
2020-01-08 03:00:00,49.56644831650418
2020-01-08 04:00:00,34.060347393253814
2020-01-08 05:00:00,20.547477063363555
2020-01-08 06:00:00,20.33278310991122
2020-01-08 07:00:00,79.3521502224649
2020-01-08 08:00:00,48.28960138558191
2020-01-08 09:00:00,49.08474857225366
2020-01-08 10:00:00,96.8436866389983
2020-01-08 11:00:00,41.724899475371195
2020-01-08 12:00:00,56.474572490002174
2020-01-08 13:00:00,51.34583606009939
2020-01-08 14:00:00,49.9049600398975
2020-01-08 15:00:00,62.810778872677986
2020-01-08 16:00:00,29.206931975496744
2020-01-08 17:00:00,23.76087185086154
2020-01-08 18:00:00,43.7702719911814
2020-01-08 19:00:00,33.469858671036675
2020-01-08 20:00:00,90.45239986408316
2020-01-08 21:00:00,82.78352756302694
2020-01-08 22:00:00,23.25910424435847
2020-01-08 23:00:00,14.084838153396282
2020-01-09 00:00:00,69.45799695901674
2020-01-09 01:00:00,96.39549140884044
2020-01-09 02:00:00,39.85393103858213
2020-01-09 03:00:00,33.87517011789662
2020-01-09 04:00:00,22.696543431357938
2020-01-09 05:00:00,40.190061751933456
2020-01-09 06:00:00,44.690960289063284
2020-01-09 07:00:00,42.28716572630397
2020-01-09 08:00:00,58.616712641215194
2020-01-09 09:00:00,32.06687166287176
2020-01-09 10:00:00,18.808641894506117
2020-01-09 11:00:00,34.740197379499385
2020-01-09 12:00:00,38.05806395365119
2020-01-09 13:00:00,39.151580333313646
2020-01-09 14:00:00,76.26807528188382
2020-01-09 15:00:00,89.92335997556337
2020-01-09 16:00:00,65.2248742929927
2020-01-09 17:00:00,52.82279548786128
2020-01-09 18:00:00,58.76376830933946
2020-01-09 19:00:00,45.05836218363918
2020-01-09 20:00:00,24.324306086867942
2020-01-09 21:00:00,85.81360858949657
2020-01-09 22:00:00,45.59387241516552
2020-01-09 23:00:00,77.2236871041647
2020-01-10 00:00:00,16.72519584333807
2020-01-10 01:00:00,14.876044399104648
2020-01-10 02:00:00,67.00811714012386
2020-01-10 03:00:00,54.60497682028624
2020-01-10 04:00:00,15.460628401986662
2020-01-10 05:00:00,127.30095379879636
2020-01-10 06:00:00,58.87880359755313
2020-01-10 07:00:00,42.60303456236612
2020-01-10 08:00:00,16.04346503403406
2020-01-10 09:00:00,86.5463374978416
2020-01-10 10:00:00,99.9563132811775
2020-01-10 11:00:00,36.073299567230784
2020-01-10 12:00:00,24.559487633596344
2020-01-10 13:00:00,13.915488245417498
2020-01-10 14:00:00,65.80614547208677
2020-01-10 15:00:00,84.60351418135609
2020-01-10 16:00:00,55.28107599400434
2020-01-10 17:00:00,18.666465442800998
2020-01-10 18:00:00,83.97330779843784
2020-01-10 19:00:00,132.29901554573794
2020-01-10 20:00:00,78.95813798505579
2020-01-10 21:00:00,119.97169241902505
2020-01-10 22:00:00,131.51464806321346
2020-01-10 23:00:00,89.81498974829438
2020-01-11 00:00:00,74.69813891750715
2020-01-11 01:00:00,49.195911092173894
2020-01-11 02:00:00,56.46105721628116
2020-01-11 03:00:00,36.81675283537869
2020-01-11 04:00:00,62.64294729664076
2020-01-11 05:00:00,87.04518226264295
2020-01-11 06:00:00,62.8966132051437
2020-01-11 07:00:00,84.91779024523596
2020-01-11 08:00:00,53.506377252249784
2020-01-11 09:00:00,41.43857727851838
2020-01-11 10:00:00,23.721547834699752
2020-01-11 11:00:00,87.35654958743142
2020-01-11 12:00:00,49.66157886482535
2020-01-11 13:00:00,31.638716187769333
2020-01-11 14:00:00,49.80866238642878
2020-01-11 15:00:00,69.93409793202278
2020-01-11 16:00:00,62.97772060186163
2020-01-11 17:00:00,39.439096128498655
2020-01-11 18:00:00,38.153866057861244
2020-01-11 19:00:00,27.32686406730073
2020-01-11 20:00:00,38.5392413991032
2020-01-11 21:00:00,177.2921099453435
2020-01-11 22:00:00,8.068314273400878
2020-01-11 23:00:00,61.97562398797787
2020-01-12 00:00:00,44.827096838000514
2020-01-12 01:00:00,33.34964175213854
2020-01-12 02:00:00,109.05821874514751
2020-01-12 03:00:00,29.39306387647224
2020-01-12 04:00:00,82.70268438334718
2020-01-12 05:00:00,94.51448801733414
2020-01-12 06:00:00,86.75722184226494
2020-01-12 07:00:00,119.59827096315978
2020-01-12 08:00:00,73.51501734287058
2020-01-12 09:00:00,51.85453060337751
2020-01-12 10:00:00,60.864104265782764
2020-01-12 11:00:00,97.94352901452788
2020-01-12 12:00:00,107.95099765651048
2020-01-12 13:00:00,198.7467865299772
2020-01-12 14:00:00,50.95521296546546
2020-01-12 15:00:00,26.51501326232936
2020-01-12 16:00:00,50.830802677883185
2020-01-12 17:00:00,97.75080593967495
2020-01-12 18:00:00,46.04376275788905
2020-01-12 19:00:00,15.807675480946719
2020-01-12 20:00:00,16.768282763061933
2020-01-12 21:00:00,88.24116856903137
2020-01-12 22:00:00,112.02209390117997
2020-01-12 23:00:00,34.550035605283334
2020-01-13 00:00:00,59.284103683394
2020-01-13 01:00:00,63.167055948316815
2020-01-13 02:00:00,132.89525714542623
2020-01-13 03:00:00,15.112743995332615
2020-01-13 04:00:00,29.24944459800642
2020-01-13 05:00:00,61.63811838321824
2020-01-13 06:00:00,29.254939612169277
2020-01-13 07:00:00,7.340583550939437
2020-01-13 08:00:00,86.82302443727053
2020-01-13 09:00:00,104.17308103226932
2020-01-13 10:00:00,55.47969074041667
2020-01-13 11:00:00,45.236292824978754
2020-01-13 12:00:00,47.59991903115619
2020-01-13 13:00:00,60.61380061119842
2020-01-13 14:00:00,22.798393698042737
2020-01-13 15:00:00,41.73139927095144
2020-01-13 16:00:00,40.11131735526264
2020-01-13 17:00:00,101.96927591276086
2020-01-13 18:00:00,35.243003770748395
2020-01-13 19:00:00,90.4155903371508
2020-01-13 20:00:00,45.06241327523347
2020-01-13 21:00:00,34.112506521633875
2020-01-13 22:00:00,107.9417907294088
2020-01-13 23:00:00,20.312048186211765
2020-01-14 00:00:00,32.12671464125718
2020-01-14 01:00:00,59.9613312723841
2020-01-14 02:00:00,13.742520985554698
2020-01-14 03:00:00,32.890438778349996
2020-01-14 04:00:00,60.0138812606359
2020-01-14 05:00:00,53.61561589427444
2020-01-14 06:00:00,72.46316822364952
2020-01-14 07:00:00,54.55108762693206
2020-01-14 08:00:00,82.54948143816776
2020-01-14 09:00:00,31.11139282056272
2020-01-14 10:00:00,24.512484854952135
2020-01-14 11:00:00,11.611806999670623
2020-01-14 12:00:00,34.554060324478115
2020-01-14 13:00:00,24.096845901872967
2020-01-14 14:00:00,83.29705246102847
2020-01-14 15:00:00,46.55693893239479
2020-01-14 16:00:00,69.24239560071071
2020-01-14 17:00:00,73.11849355686165
2020-01-14 18:00:00,68.99586306700874
2020-01-14 19:00:00,65.66716536654909
2020-01-14 20:00:00,66.70265178555132
2020-01-14 21:00:00,39.40789145154469
2020-01-14 22:00:00,46.56344541259106
2020-01-14 23:00:00,17.0314759037796
2020-01-15 00:00:00,68.1569097593141
2020-01-15 01:00:00,19.33231231520773
2020-01-15 02:00:00,36.29006237085684
2020-01-15 03:00:00,57.18313322098866
2020-01-15 04:00:00,41.88405496599016
2020-01-15 05:00:00,75.63811733650485
2020-01-15 06:00:00,88.25467958875329
2020-01-15 07:00:00,60.98316073529966
2020-01-15 08:00:00,64.83936246462278
2020-01-15 09:00:00,78.61752290424236
2020-01-15 10:00:00,41.80455806756987
2020-01-15 11:00:00,41.99536657447574
2020-01-15 12:00:00,22.473348072175476
2020-01-15 13:00:00,51.5209624388988
2020-01-15 14:00:00,53.288110814778165
2020-01-15 15:00:00,70.05295800978989
2020-01-15 16:00:00,42.13210709163354
2020-01-15 17:00:00,28.61871456771985
2020-01-15 18:00:00,62.012171066725216
2020-01-15 19:00:00,50.43559380840263
2020-01-15 20:00:00,111.62795006886628
2020-01-15 21:00:00,94.75244240400616
2020-01-15 22:00:00,26.964954146126836
2020-01-15 23:00:00,94.49041657668616
2020-01-16 00:00:00,51.00711428750067
2020-01-16 01:00:00,63.2630684839296
2020-01-16 02:00:00,7.77544527828503
2020-01-16 03:00:00,61.04621850393685
2020-01-16 04:00:00,69.41039803125935
2020-01-16 05:00:00,42.119226269058046
2020-01-16 06:00:00,28.027358766367165
2020-01-16 07:00:00,28.302080870546526
2020-01-16 08:00:00,21.803270671502368
2020-01-16 09:00:00,39.99449686475686
2020-01-16 10:00:00,34.81278488914969
2020-01-16 11:00:00,11.003256850264297
2020-01-16 12:00:00,66.61325674264407
2020-01-16 13:00:00,11.684070025819429
2020-01-16 14:00:00,28.731467555992015
2020-01-16 15:00:00,28.168695584807946
2020-01-16 16:00:00,93.92181280364234
2020-01-16 17:00:00,36.25608935124738
2020-01-16 18:00:00,99.13036186984371
2020-01-16 19:00:00,34.63795740375169
2020-01-16 20:00:00,3.9909766054776794
2020-01-16 21:00:00,52.17366127403586
2020-01-16 22:00:00,174.99545008868552
2020-01-16 23:00:00,17.774955742764686
2020-01-17 00:00:00,13.794108352152342
2020-01-17 01:00:00,42.805301645346944
2020-01-17 02:00:00,31.36265787007875
2020-01-17 03:00:00,60.06371094867079
2020-01-17 04:00:00,97.04757590099425
2020-01-17 05:00:00,31.499645885850214
2020-01-17 06:00:00,97.6672624507084
2020-01-17 07:00:00,90.13622958726086
2020-01-17 08:00:00,52.195321191829876
2020-01-17 09:00:00,33.46456645235556
2020-01-17 10:00:00,78.7662707661339
2020-01-17 11:00:00,33.670720725912055
2020-01-17 12:00:00,44.40009832723213
2020-01-17 13:00:00,31.168091448600485
2020-01-17 14:00:00,39.56011108189968
2020-01-17 15:00:00,41.66971291618044
2020-01-17 16:00:00,38.34295805624538
2020-01-17 17:00:00,16.259058279094422
2020-01-17 18:00:00,29.288640578166696
2020-01-17 19:00:00,84.52154564235661
2020-01-17 20:00:00,74.90417112474657
2020-01-17 21:00:00,38.47243630439452
2020-01-17 22:00:00,30.880190900323473
2020-01-17 23:00:00,183.52881466987958
2020-01-18 00:00:00,73.95586311185363
2020-01-18 01:00:00,21.41905501717243
2020-01-18 02:00:00,23.376721505678837
2020-01-18 03:00:00,24.089272882426542
2020-01-18 04:00:00,32.03063077788845
2020-01-18 05:00:00,73.62246382353122
2020-01-18 06:00:00,13.185596538596883
2020-01-18 07:00:00,63.87619169535636
2020-01-18 08:00:00,69.351363256084
2020-01-18 09:00:00,130.1242030630669
2020-01-18 10:00:00,78.36861502843337
2020-01-18 11:00:00,33.40274277045242
2020-01-18 12:00:00,54.64268059356371
2020-01-18 13:00:00,16.779958799079353
2020-01-18 14:00:00,80.60703080858528
2020-01-18 15:00:00,54.14120711880777
2020-01-18 16:00:00,50.080386058700554
2020-01-18 17:00:00,53.96547660985783
2020-01-18 18:00:00,38.639268287600274
2020-01-18 19:00:00,54.03370496427066
2020-01-18 20:00:00,28.594810859477818
2020-01-18 21:00:00,59.879589885550715
2020-01-18 22:00:00,51.44269592861805
2020-01-18 23:00:00,43.62011930193852
2020-01-19 00:00:00,118.26194113980195
2020-01-19 01:00:00,72.23502180199588
2020-01-19 02:00:00,70.474181886839
2020-01-19 03:00:00,58.3300754952828
2020-01-19 04:00:00,51.99258314885921
2020-01-19 05:00:00,32.21304157996257
2020-01-19 06:00:00,51.71425945257796
2020-01-19 07:00:00,29.065373449844174
2020-01-19 08:00:00,108.70782721862456
2020-01-19 09:00:00,55.806590935231085
2020-01-19 10:00:00,25.32288296990376
2020-01-19 11:00:00,113.97280438141316
2020-01-19 12:00:00,83.33426536005568
2020-01-19 13:00:00,90.34361198787828
2020-01-19 14:00:00,67.69202438350541
2020-01-19 15:00:00,15.014162743794
2020-01-19 16:00:00,49.74388842981626
2020-01-19 17:00:00,93.6753858623991
2020-01-19 18:00:00,34.601539348670315
2020-01-19 19:00:00,34.36315932372236
2020-01-19 20:00:00,129.28197635661735
2020-01-19 21:00:00,30.052890779784125
2020-01-19 22:00:00,54.08671563743987
2020-01-19 23:00:00,52.97014671125797
2020-01-20 00:00:00,53.70976801813987
2020-01-20 01:00:00,30.386280453158754
2020-01-20 02:00:00,36.261633725514486
2020-01-20 03:00:00,64.85469610730553
2020-01-20 04:00:00,164.06749243649668
2020-01-20 05:00:00,64.66268515705917
2020-01-20 06:00:00,92.97706390717615
2020-01-20 07:00:00,55.035559305231594
2020-01-20 08:00:00,86.9688344557501
2020-01-20 09:00:00,70.22022319353214
2020-01-20 10:00:00,64.16551755008479
2020-01-20 11:00:00,91.81897714764581
2020-01-20 12:00:00,157.7885587661797
2020-01-20 13:00:00,82.01912446883254
2020-01-20 14:00:00,37.592011661732414
2020-01-20 15:00:00,32.404323837882764
2020-01-20 16:00:00,54.41205465574672
2020-01-20 17:00:00,42.75701902021158
2020-01-20 18:00:00,20.21843971339395
2020-01-20 19:00:00,15.65816023148993
2020-01-20 20:00:00,41.140006175476685
2020-01-20 21:00:00,100.60720474408194
2020-01-20 22:00:00,59.168017675513774
2020-01-20 23:00:00,54.0241776996878
2020-01-21 00:00:00,56.647889784171504
2020-01-21 01:00:00,49.67192357716278
2020-01-21 02:00:00,64.06597301687336
2020-01-21 03:00:00,97.02035813448731
2020-01-21 04:00:00,35.256082389180264
2020-01-21 05:00:00,79.59106657827562
2020-01-21 06:00:00,25.639783289793414
2020-01-21 07:00:00,55.01486198419626
2020-01-21 08:00:00,13.575688441215533
2020-01-21 09:00:00,55.31349877752778
2020-01-21 10:00:00,46.68911260454266
2020-01-21 11:00:00,90.1340432178904
2020-01-21 12:00:00,37.942091101995075
2020-01-21 13:00:00,34.865809405980144
2020-01-21 14:00:00,70.29141695379107
2020-01-21 15:00:00,19.068576586786783
2020-01-21 16:00:00,148.81625499563344
2020-01-21 17:00:00,29.96466642076223
2020-01-21 18:00:00,17.166748811333047
2020-01-21 19:00:00,18.42103438863901
2020-01-21 20:00:00,33.9814121038593
2020-01-21 21:00:00,66.26041669120032
2020-01-21 22:00:00,59.79346600605231
2020-01-21 23:00:00,38.047883997203215
2020-01-22 00:00:00,23.24397010025244
2020-01-22 01:00:00,30.84160158986264
2020-01-22 02:00:00,19.40904996712373
2020-01-22 03:00:00,22.46553881140973
2020-01-22 04:00:00,91.58040816349838
2020-01-22 05:00:00,65.70606098383303
2020-01-22 06:00:00,48.49772425644414
2020-01-22 07:00:00,21.168755068415784
2020-01-22 08:00:00,106.80813214299555
2020-01-22 09:00:00,54.82102633922125
2020-01-22 10:00:00,172.04671043987912
2020-01-22 11:00:00,66.14484875753357
2020-01-22 12:00:00,117.26322014086915
2020-01-22 13:00:00,124.0987118072515
2020-01-22 14:00:00,45.326276536277845
2020-01-22 15:00:00,43.779323378834974
2020-01-22 16:00:00,30.327682000779184
2020-01-22 17:00:00,26.74544414277664
2020-01-22 18:00:00,129.2616434176574
2020-01-22 19:00:00,31.41655230710149
2020-01-22 20:00:00,37.787041648600486
2020-01-22 21:00:00,66.19641890166136
2020-01-22 22:00:00,107.94071823418722
2020-01-22 23:00:00,50.93166725252481
2020-01-23 00:00:00,62.23706000502966
2020-01-23 01:00:00,71.67416351529
2020-01-23 02:00:00,49.62663725169587
2020-01-23 03:00:00,113.44114019986714
2020-01-23 04:00:00,41.02172423548879
2020-01-23 05:00:00,86.79895308361662
2020-01-23 06:00:00,31.131297371120947
2020-01-23 07:00:00,42.26317761749943
2020-01-23 08:00:00,90.21256314864027
2020-01-23 09:00:00,38.71609701067407
2020-01-23 10:00:00,50.92732818829045
2020-01-23 11:00:00,79.20989193800811
2020-01-23 12:00:00,83.8131400224508
2020-01-23 13:00:00,61.045253928562495
2020-01-23 14:00:00,112.78343646267376
2020-01-23 15:00:00,41.13365176061721
2020-01-23 16:00:00,29.798289210311516
2020-01-23 17:00:00,65.95739691781061
2020-01-23 18:00:00,48.74976076664423
2020-01-23 19:00:00,28.192204675306527
2020-01-23 20:00:00,68.76598263143245
2020-01-23 21:00:00,41.143579271797826
2020-01-23 22:00:00,80.66158375013977
2020-01-23 23:00:00,69.07305428218369
2020-01-24 00:00:00,59.388389049720274
2020-01-24 01:00:00,63.34420333097519
2020-01-24 02:00:00,67.98597781728765
2020-01-24 03:00:00,23.94699709740223
2020-01-24 04:00:00,42.47151515562814
2020-01-24 05:00:00,40.69542193123445
2020-01-24 06:00:00,56.82690023061813
2020-01-24 07:00:00,61.13362597920327
2020-01-24 08:00:00,60.187978659913675
2020-01-24 09:00:00,73.01623300813642
2020-01-24 10:00:00,13.265250527833093
2020-01-24 11:00:00,26.879694083358764
2020-01-24 12:00:00,128.81482942110915
2020-01-24 13:00:00,31.457045683359624
2020-01-24 14:00:00,28.85019891777061
2020-01-24 15:00:00,60.66665413251962
2020-01-24 16:00:00,56.571927491988596
2020-01-24 17:00:00,40.827490698908434
2020-01-24 18:00:00,24.919594177784234
2020-01-24 19:00:00,25.95569823819354
2020-01-24 20:00:00,25.169007713562266
2020-01-24 21:00:00,32.31036863912715
2020-01-24 22:00:00,57.95783823490014
2020-01-24 23:00:00,81.94305041441922
2020-01-25 00:00:00,96.24079643957081
2020-01-25 01:00:00,67.59334998456423
2020-01-25 02:00:00,13.817707158476768
2020-01-25 03:00:00,75.76336399407458
2020-01-25 04:00:00,98.66418433684557
2020-01-25 05:00:00,68.86035973432088
2020-01-25 06:00:00,36.05894855851599
2020-01-25 07:00:00,33.106336364161486
2020-01-25 08:00:00,29.148834828168834
2020-01-25 09:00:00,48.39818120812935
2020-01-25 10:00:00,95.45763352349039
2020-01-25 11:00:00,20.30368099399588
2020-01-25 12:00:00,106.23359923434342
2020-01-25 13:00:00,60.4847591200857
2020-01-25 14:00:00,22.209529778003727
2020-01-25 15:00:00,56.611295623918174
2020-01-25 16:00:00,66.78536154080356
2020-01-25 17:00:00,63.168330014891524
2020-01-25 18:00:00,68.0831604736421
2020-01-25 19:00:00,51.34546508357323
2020-01-25 20:00:00,18.89118739957492
2020-01-25 21:00:00,56.243481802664746
2020-01-25 22:00:00,90.24290498843848
2020-01-25 23:00:00,29.882170788508358
2020-01-26 00:00:00,64.7902045737026
2020-01-26 01:00:00,41.271286941414786
2020-01-26 02:00:00,43.645482568733804
2020-01-26 03:00:00,41.27302387462219
2020-01-26 04:00:00,31.23797578829152
2020-01-26 05:00:00,78.65989335433923
2020-01-26 06:00:00,55.04374564095234
2020-01-26 07:00:00,15.718224092693136
2020-01-26 08:00:00,32.78954680740513
2020-01-26 09:00:00,80.975713189424
2020-01-26 10:00:00,51.222956071196755
2020-01-26 11:00:00,24.779837673840213
2020-01-26 12:00:00,52.3293263181752
2020-01-26 13:00:00,36.89007156053262
2020-01-26 14:00:00,43.902123985811635
2020-01-26 15:00:00,106.35920252743662
2020-01-26 16:00:00,71.36673117878244
2020-01-26 17:00:00,79.79299723941115
2020-01-26 18:00:00,17.880619224951708
2020-01-26 19:00:00,48.02596090184767
2020-01-26 20:00:00,66.65241456543663
2020-01-26 21:00:00,109.3332055376147
2020-01-26 22:00:00,47.90465015458348
2020-01-26 23:00:00,26.580983482310252
2020-01-27 00:00:00,35.98082204541656
2020-01-27 01:00:00,89.5513475665926
2020-01-27 02:00:00,49.11978514891601
2020-01-27 03:00:00,23.977852746972104
2020-01-27 04:00:00,54.88532095712767
2020-01-27 05:00:00,49.253651333673346
2020-01-27 06:00:00,44.9406044095156
2020-01-27 07:00:00,60.74548369336824
2020-01-27 08:00:00,55.92869675139103
2020-01-27 09:00:00,18.109083039727988
2020-01-27 10:00:00,21.6329952171313
2020-01-27 11:00:00,82.40077087838029
2020-01-27 12:00:00,45.03970807548015
2020-01-27 13:00:00,47.978950770336496
2020-01-27 14:00:00,49.07142433655413
2020-01-27 15:00:00,103.99530093671603
2020-01-27 16:00:00,47.27981238084791
2020-01-27 17:00:00,60.37262900679531
2020-01-27 18:00:00,72.62508121379958
2020-01-27 19:00:00,55.15559093446538
2020-01-27 20:00:00,63.705935595829516
2020-01-27 21:00:00,127.32248388127496
2020-01-27 22:00:00,17.037811414168566
2020-01-27 23:00:00,90.121560447499
2020-01-28 00:00:00,78.69874400139643
2020-01-28 01:00:00,85.41150176279196
2020-01-28 02:00:00,64.74429013112645
2020-01-28 03:00:00,61.55719534633871
2020-01-28 04:00:00,58.69517623321508
2020-01-28 05:00:00,82.67062069785864
2020-01-28 06:00:00,49.18561290160515
2020-01-28 07:00:00,137.7092509878611
2020-01-28 08:00:00,50.90055621260458
2020-01-28 09:00:00,35.40049600874712
2020-01-28 10:00:00,92.74161575122044
2020-01-28 11:00:00,44.10934777967231
2020-01-28 12:00:00,42.558147304108545
2020-01-28 13:00:00,61.95807071133477
2020-01-28 14:00:00,95.7306249229753
2020-01-28 15:00:00,44.793582809759386
2020-01-28 16:00:00,99.1049924773188
